product_id,category,brand_tier,price_usd,promo,endcap,facings,shelf_height_cm,aisle_distance_from_entrance_m,bay_position_1_to_10,distance_from_shopper_cm,traffic_per_hour,weeks_on_shelf,competitor_price_gap,stockouts_per_week,sales_units_week,revenue_usd,conversion_rate,week_start
208,Personal Care,Mainstream,5.17,0,0,3,103.1,2.8,6,0.5,343.1,24,-0.225,1,84,434.28,0.002915,2025-10-27
209,Beverages,Value,2.84,0,0,1,70.4,53.8,8,2.5,107.8,4,0.238,0,4,11.36,0.000442,2025-10-27
210,Cereal,Value,4.68,1,0,3,114.1,21.7,8,2.5,190.5,44,0.1,0,67,313.56,0.004186,2025-10-27
211,Personal Care,Premium,6.39,0,0,2,161.8,9.9,1,4.5,332.8,34,-0.011,0,26,166.14,0.00093,2025-10-27
212,Cereal,Mainstream,4.64,0,0,3,111.6,13.5,4,1.5,207.9,14,0.066,0,41,190.24,0.002348,2025-10-27
213,Beverages,Premium,3.5,0,1,1,73.0,20.3,10,4.5,231.3,5,0.07,0,4,14.0,0.000206,2025-10-27
214,Personal Care,Mainstream,5.91,0,0,5,39.3,11.9,4,1.5,206.7,47,-0.03,0,1,5.91,5.8e-05,2025-10-27
215,Personal Care,Premium,6.21,1,1,3,50.5,30.6,3,2.5,188.1,18,0.214,0,2,12.42,0.000127,2025-10-27
216,Personal Care,Value,4.84,0,1,2,114.2,38.0,7,1.5,225.7,48,0.209,2,83,401.72,0.004379,2025-10-27
217,Beverages,Value,2.74,1,0,6,132.6,26.0,2,3.5,230.5,40,0.023,1,147,402.78,0.007592,2025-10-27
218,Beverages,Premium,3.7,0,0,5,37.5,25.6,2,3.5,189.6,50,-0.09,0,1,3.7,6.3e-05,2025-10-27
219,Household,Premium,9.67,0,0,1,57.8,46.9,8,2.5,134.9,35,0.196,0,0,0.0,0.0,2025-10-27
220,Snacks,Mainstream,3.39,0,0,1,77.9,18.1,2,3.5,222.6,10,-0.303,0,10,33.9,0.000535,2025-10-27
221,Snacks,Mainstream,3.42,0,0,1,78.0,37.4,9,3.5,126.7,2,0.067,0,4,13.68,0.000376,2025-10-27
222,Snacks,Mainstream,3.17,0,1,4,173.8,53.6,3,2.5,191.1,13,0.111,0,48,152.16,0.002991,2025-10-27
223,Personal Care,Mainstream,6.08,0,0,3,60.6,13.3,2,3.5,301.5,23,-0.124,0,3,18.24,0.000118,2025-10-27
224,Household,Value,5.5,0,0,3,39.4,37.2,8,2.5,160.4,33,0.146,0,0,0.0,0.0,2025-10-27
225,Snacks,Premium,4.52,0,0,4,83.0,56.9,2,3.5,90.2,47,-0.004,0,9,40.68,0.001187,2025-10-27
226,Household,Value,5.9,0,0,4,50.2,31.8,4,1.5,163.8,8,-0.082,0,2,11.8,0.000145,2025-10-27
227,Beverages,Mainstream,2.69,0,0,1,49.0,58.6,4,1.5,89.3,34,0.144,0,0,0.0,0.0,2025-10-27
228,Cereal,Value,3.99,0,1,1,91.1,18.6,6,0.5,279.8,5,-0.163,1,59,235.41,0.00251,2025-10-27
229,Cereal,Value,4.87,0,0,5,76.0,33.9,5,0.5,170.3,26,0.13,0,6,29.22,0.000419,2025-10-27
230,Beverages,Mainstream,3.05,0,0,6,43.8,18.7,2,3.5,209.3,4,-0.297,0,1,3.05,5.7e-05,2025-10-27
231,Beverages,Mainstream,2.7,0,0,6,120.6,0.2,3,2.5,256.1,20,0.043,0,92,248.4,0.004276,2025-10-27
232,Snacks,Mainstream,3.6,0,0,6,105.3,59.8,2,3.5,133.1,32,0.007,0,22,79.2,0.001967,2025-10-27
233,Household,Value,5.86,0,0,3,41.6,14.4,1,4.5,248.6,39,-0.081,0,0,0.0,0.0,2025-10-27
234,Cereal,Premium,8.81,1,0,5,159.4,58.4,7,1.5,106.6,42,0.058,0,40,352.4,0.004467,2025-10-27
235,Household,Mainstream,7.19,0,0,6,72.7,39.2,5,0.5,137.2,28,-0.012,0,4,28.76,0.000347,2025-10-27
236,Personal Care,Premium,6.61,0,0,6,174.2,54.2,2,3.5,85.6,14,0.158,0,11,72.71,0.00153,2025-10-27
237,Snacks,Value,3.42,1,1,1,169.7,58.0,4,1.5,123.8,48,0.084,1,70,239.4,0.006734,2025-10-27
238,Personal Care,Mainstream,4.57,0,0,1,95.1,34.1,7,1.5,154.2,49,0.068,0,11,50.27,0.000849,2025-10-27
239,Beverages,Mainstream,3.02,1,0,3,64.3,60.0,3,2.5,107.2,51,0.044,0,0,0.0,0.0,2025-10-27
240,Beverages,Mainstream,3.65,0,0,4,155.2,46.0,5,0.5,146.0,42,-0.071,1,70,255.5,0.005709,2025-10-27
241,Personal Care,Value,4.61,1,1,6,84.2,31.4,8,2.5,239.3,41,-0.045,0,43,198.23,0.002139,2025-10-27
242,Personal Care,Value,3.92,1,0,2,54.5,39.3,7,1.5,169.1,5,0.037,0,2,7.84,0.000141,2025-10-27
243,Beverages,Mainstream,2.87,1,0,5,112.7,11.7,8,2.5,332.2,30,-0.026,2,161,462.07,0.00577,2025-10-27
244,Cereal,Value,4.91,0,0,6,103.4,0.7,4,1.5,334.8,22,0.167,0,53,260.23,0.001885,2025-10-27
245,Cereal,Mainstream,5.18,1,0,6,157.5,15.4,5,0.5,277.3,14,0.014,0,151,782.18,0.006483,2025-10-27
246,Household,Value,5.46,1,0,2,139.4,26.1,9,3.5,204.5,4,0.056,1,57,311.22,0.003319,2025-10-27
247,Cereal,Value,3.96,0,0,2,161.4,13.7,9,3.5,183.0,12,-0.21,0,51,201.96,0.003317,2025-10-27
248,Snacks,Mainstream,3.3,0,0,2,140.2,30.8,1,4.5,168.7,48,0.141,0,41,135.3,0.002893,2025-10-27
249,Snacks,Mainstream,3.62,1,0,5,126.3,39.5,9,3.5,127.6,48,-0.087,0,59,213.58,0.005506,2025-10-27
250,Snacks,Mainstream,3.99,0,0,5,105.0,39.3,9,3.5,150.8,39,-0.156,0,41,163.59,0.003236,2025-10-27
251,Personal Care,Mainstream,6.1,0,0,3,178.1,53.6,10,4.5,97.2,6,0.247,0,9,54.9,0.001102,2025-10-27
252,Household,Mainstream,7.32,0,0,1,173.9,58.0,3,2.5,109.9,36,0.105,0,18,131.76,0.00195,2025-10-27
253,Snacks,Mainstream,3.05,0,0,4,157.3,53.4,6,0.5,127.3,7,0.147,0,57,173.85,0.00533,2025-10-27
254,Beverages,Mainstream,2.62,0,0,5,146.3,37.2,1,4.5,182.1,36,0.068,1,74,193.88,0.004837,2025-10-27
255,Beverages,Premium,3.94,0,0,3,116.6,12.3,2,3.5,318.7,2,-0.014,0,55,216.7,0.002054,2025-10-27
256,Personal Care,Mainstream,4.8,0,0,2,69.0,56.6,6,0.5,80.2,15,-0.042,0,3,14.4,0.000445,2025-10-27
257,Personal Care,Premium,6.71,1,0,4,161.3,10.5,3,2.5,216.7,7,0.117,0,68,456.28,0.003735,2025-10-27
258,Beverages,Mainstream,3.08,0,0,4,31.6,9.1,3,2.5,414.0,49,0.17,0,0,0.0,0.0,2025-10-27
259,Beverages,Value,2.27,0,1,4,64.1,19.1,3,2.5,317.9,30,-0.01,0,15,34.05,0.000562,2025-10-27
260,Cereal,Mainstream,4.5,0,1,6,90.6,34.4,5,0.5,207.8,48,0.311,0,31,139.5,0.001776,2025-10-27
261,Beverages,Mainstream,2.96,1,0,2,117.9,40.9,2,3.5,141.9,2,-0.03,1,48,142.08,0.004026,2025-10-27
262,Personal Care,Premium,7.22,1,0,4,114.1,0.8,9,3.5,312.3,39,-0.209,1,82,592.04,0.003126,2025-10-27
263,Snacks,Mainstream,3.88,0,0,6,56.4,46.7,7,1.5,94.1,25,-0.258,0,2,7.76,0.000253,2025-10-27
264,Beverages,Value,2.7,0,0,2,45.7,10.5,8,2.5,231.0,25,-0.253,0,3,8.1,0.000155,2025-10-27
265,Household,Mainstream,7.04,0,0,2,63.3,17.8,10,4.5,220.5,46,-0.062,0,0,0.0,0.0,2025-10-27
266,Beverages,Value,2.36,0,1,1,82.3,19.3,7,1.5,244.1,3,-0.035,0,24,56.64,0.00117,2025-10-27
267,Snacks,Mainstream,3.14,0,0,3,32.1,19.9,4,1.5,196.7,50,0.102,0,0,0.0,0.0,2025-10-27
268,Beverages,Mainstream,2.84,0,0,1,133.9,45.6,10,4.5,188.6,2,-0.004,2,50,142.0,0.003156,2025-10-27
269,Beverages,Mainstream,3.12,0,0,5,67.2,2.5,6,0.5,293.4,19,0.127,0,5,15.6,0.000203,2025-10-27
270,Beverages,Premium,3.87,0,0,1,82.7,11.8,5,0.5,263.5,8,0.007,0,7,27.09,0.000316,2025-10-27
271,Beverages,Mainstream,2.42,0,0,5,80.2,1.3,5,0.5,323.1,28,0.002,0,26,62.92,0.000958,2025-10-27
272,Beverages,Mainstream,2.76,1,0,4,106.8,46.7,1,4.5,137.4,31,-0.087,1,61,168.36,0.005286,2025-10-27
273,Beverages,Mainstream,3.37,0,1,6,159.0,59.0,10,4.5,114.4,34,0.213,0,42,141.54,0.004372,2025-10-27
274,Cereal,Premium,6.29,0,0,3,52.4,39.6,9,3.5,174.8,42,-0.23,0,1,6.29,6.8e-05,2025-10-27
275,Personal Care,Premium,5.96,0,0,3,81.1,35.4,7,1.5,168.5,40,0.045,0,3,17.88,0.000212,2025-10-27
276,Snacks,Value,3.75,1,0,2,133.8,54.5,3,2.5,88.7,50,-0.027,0,53,198.75,0.007111,2025-10-27
277,Snacks,Mainstream,3.48,0,0,4,36.6,15.3,10,4.5,231.9,24,0.117,0,0,0.0,0.0,2025-10-27
278,Cereal,Value,4.41,0,0,2,154.5,4.0,2,3.5,287.9,10,-0.003,0,70,308.7,0.002894,2025-10-27
279,Household,Premium,9.09,0,0,1,174.3,30.6,3,2.5,167.9,9,0.001,0,5,45.45,0.000354,2025-10-27
280,Household,Mainstream,6.74,0,0,6,121.1,15.6,1,4.5,252.7,15,-0.04,0,46,310.04,0.002167,2025-10-27
281,Beverages,Mainstream,2.78,1,0,5,173.5,27.1,3,2.5,204.8,32,0.209,0,63,175.14,0.003661,2025-10-27
282,Beverages,Value,3.14,0,0,1,92.0,27.4,4,1.5,200.0,3,0.0,1,16,50.24,0.000952,2025-10-27
283,Beverages,Mainstream,3.31,0,0,4,92.3,19.1,8,2.5,229.7,50,0.295,0,18,59.58,0.000933,2025-10-27
284,Beverages,Mainstream,3.25,0,0,2,45.9,29.2,4,1.5,180.8,52,0.041,0,0,0.0,0.0,2025-10-27
285,Cereal,Value,4.49,0,0,2,35.3,22.8,10,4.5,146.9,9,0.003,0,0,0.0,0.0,2025-10-27
286,Snacks,Value,2.68,0,0,3,66.7,6.8,4,1.5,314.0,41,-0.022,0,6,16.08,0.000227,2025-10-27
287,Beverages,Premium,4.25,0,0,5,101.7,52.0,6,0.5,121.7,32,0.085,0,27,114.75,0.002641,2025-10-27
288,Snacks,Mainstream,3.21,0,0,1,106.2,42.1,6,0.5,119.0,25,-0.088,1,41,131.61,0.004102,2025-10-27
289,Cereal,Value,4.36,0,0,3,62.6,2.5,9,3.5,317.6,39,0.022,0,0,0.0,0.0,2025-10-27
290,Beverages,Value,2.16,1,0,6,121.9,6.9,8,2.5,306.9,30,0.001,0,210,453.6,0.008146,2025-10-27
291,Personal Care,Premium,5.6,1,0,3,57.2,5.8,9,3.5,339.7,17,0.049,0,2,11.2,7e-05,2025-10-27
292,Beverages,Mainstream,3.09,1,0,1,78.9,3.7,10,4.5,320.8,30,0.053,0,11,33.99,0.000408,2025-10-27
293,Household,Mainstream,6.45,0,0,3,59.4,3.5,2,3.5,312.8,8,0.06,0,0,0.0,0.0,2025-10-27
294,Beverages,Mainstream,2.45,0,0,5,134.5,9.4,1,4.5,305.5,14,0.014,0,102,249.9,0.003975,2025-10-27
295,Personal Care,Value,4.93,0,0,6,107.5,50.9,5,0.5,110.5,51,0.235,0,17,83.81,0.001832,2025-10-27
296,Household,Value,7.34,1,0,4,140.4,49.7,2,3.5,126.0,10,0.063,0,41,300.94,0.003874,2025-10-27
297,Household,Mainstream,8.03,0,0,1,38.6,47.0,5,0.5,113.9,32,0.391,0,1,8.03,0.000105,2025-10-27
298,Personal Care,Value,4.55,0,0,5,93.8,36.9,6,0.5,180.8,16,0.007,0,15,68.25,0.000988,2025-10-27
299,Personal Care,Value,4.67,0,0,5,175.0,43.4,3,2.5,105.5,25,0.144,0,17,79.39,0.001918,2025-10-27
300,Cereal,Mainstream,5.45,0,1,4,38.0,44.3,1,4.5,186.4,13,-0.109,0,0,0.0,0.0,2025-10-27
301,Personal Care,Premium,7.68,1,1,6,92.8,53.4,10,4.5,138.0,30,0.21,0,13,99.84,0.001122,2025-10-27
302,Beverages,Mainstream,2.89,0,0,5,36.1,43.9,4,1.5,153.6,29,-0.106,0,0,0.0,0.0,2025-10-27
303,Cereal,Mainstream,5.01,0,0,2,52.0,44.2,9,3.5,117.6,33,0.068,0,1,5.01,0.000101,2025-10-27
304,Cereal,Mainstream,5.14,0,0,3,99.4,48.2,7,1.5,123.6,17,-0.04,0,15,77.1,0.001445,2025-10-27
305,Household,Mainstream,7.39,0,0,4,53.6,33.4,7,1.5,165.6,31,0.068,0,1,7.39,7.2e-05,2025-10-27
306,Snacks,Mainstream,3.44,0,0,3,107.8,12.8,8,2.5,264.5,38,-0.035,0,53,182.32,0.002386,2025-10-27
307,Snacks,Mainstream,3.45,1,0,4,168.4,5.1,3,2.5,247.1,38,-0.118,0,95,327.75,0.004577,2025-10-27
308,Cereal,Mainstream,5.73,0,1,5,60.1,25.1,3,2.5,266.1,30,-0.041,0,8,45.84,0.000358,2025-10-27
309,Snacks,Mainstream,3.94,0,0,1,46.1,5.5,10,4.5,217.3,16,0.231,0,0,0.0,0.0,2025-10-27
310,Beverages,Premium,3.92,0,0,4,153.8,10.2,7,1.5,236.3,28,0.07,0,70,274.4,0.003527,2025-10-27
311,Snacks,Premium,5.18,0,1,1,99.0,1.4,3,2.5,307.5,28,-0.193,1,43,222.74,0.001665,2025-10-27
312,Snacks,Value,2.85,0,0,4,162.4,18.0,7,1.5,252.7,50,0.164,0,87,247.95,0.004098,2025-10-27
313,Beverages,Mainstream,3.52,0,0,3,75.9,58.2,4,1.5,106.1,20,-0.134,0,1,3.52,0.000112,2025-10-27
314,Snacks,Value,3.13,1,0,2,124.1,22.7,9,3.5,217.5,17,0.112,3,89,278.57,0.004872,2025-10-27
315,Snacks,Mainstream,4.84,0,1,6,168.5,14.5,6,0.5,373.7,39,0.083,1,149,721.16,0.004747,2025-10-27
316,Snacks,Value,2.63,0,0,2,55.8,24.2,4,1.5,188.1,34,0.092,0,3,7.89,0.00019,2025-10-27
317,Snacks,Value,2.77,0,0,1,150.1,18.1,7,1.5,244.2,23,0.278,1,84,232.68,0.004094,2025-10-27
318,Personal Care,Mainstream,5.72,0,0,3,124.7,40.4,8,2.5,144.0,1,-0.124,0,36,205.92,0.002977,2025-10-27
319,Snacks,Mainstream,3.63,0,0,5,151.9,38.1,4,1.5,147.5,37,0.092,0,58,210.54,0.00468,2025-10-27
320,Household,Premium,10.62,1,0,1,55.6,1.6,8,2.5,376.7,39,0.189,0,2,21.24,6.3e-05,2025-10-27
321,Household,Value,5.56,0,0,3,95.1,30.7,3,2.5,236.8,49,-0.097,0,20,111.2,0.001006,2025-10-27
322,Snacks,Value,3.25,1,0,3,49.3,2.2,3,2.5,287.2,27,-0.112,0,0,0.0,0.0,2025-10-27
323,Snacks,Mainstream,3.92,0,0,6,174.0,40.6,9,3.5,160.9,27,-0.043,0,36,141.12,0.002664,2025-10-27
324,Cereal,Value,4.55,0,0,1,39.4,56.1,7,1.5,109.2,11,0.049,0,0,0.0,0.0,2025-10-27
325,Personal Care,Value,4.24,0,0,1,39.8,54.4,1,4.5,113.2,24,-0.212,0,0,0.0,0.0,2025-10-27
326,Personal Care,Premium,7.9,0,0,4,164.7,12.3,7,1.5,259.4,1,0.083,0,49,387.1,0.002248,2025-10-27
327,Personal Care,Value,5.28,1,0,2,75.1,44.6,4,1.5,124.9,27,-0.211,0,9,47.52,0.000858,2025-10-27
328,Cereal,Value,4.5,0,0,5,119.6,47.6,3,2.5,72.2,37,0.194,0,17,76.5,0.002805,2025-10-27
329,Cereal,Mainstream,5.09,0,0,2,73.1,51.9,5,0.5,142.8,41,0.077,0,5,25.45,0.000417,2025-10-27
330,Snacks,Mainstream,3.57,0,0,4,127.3,15.6,5,0.5,211.2,35,0.287,1,69,246.33,0.00389,2025-10-27
331,Personal Care,Mainstream,5.45,1,0,1,58.9,27.1,9,3.5,179.7,42,0.1,0,3,16.35,0.000199,2025-10-27
332,Beverages,Mainstream,3.19,0,0,5,98.8,13.3,5,0.5,237.3,35,-0.046,0,58,185.02,0.002909,2025-10-27
333,Personal Care,Premium,6.88,0,0,4,110.0,1.5,3,2.5,276.3,41,-0.12,0,49,337.12,0.002111,2025-10-27
334,Household,Value,5.46,0,0,1,80.0,39.5,8,2.5,150.4,23,0.036,0,5,27.3,0.000396,2025-10-27
335,Beverages,Mainstream,2.69,1,0,2,67.8,25.9,6,0.5,189.4,32,-0.005,0,13,34.97,0.000817,2025-10-27
336,Cereal,Mainstream,4.63,0,1,1,51.0,14.9,1,4.5,266.7,34,0.178,0,2,9.26,8.9e-05,2025-10-27
337,Beverages,Premium,3.82,0,0,1,135.9,50.8,7,1.5,118.4,30,-0.139,2,53,202.46,0.005328,2025-10-27
338,Personal Care,Mainstream,5.48,1,0,5,55.2,29.7,6,0.5,175.7,30,0.303,0,0,0.0,0.0,2025-10-27
339,Beverages,Mainstream,3.06,0,0,3,73.8,59.7,6,0.5,111.5,41,0.191,0,4,12.24,0.000427,2025-10-27
340,Household,Value,6.25,0,0,5,80.5,47.6,2,3.5,101.0,13,-0.031,0,3,18.75,0.000354,2025-10-27
341,Beverages,Value,2.39,0,0,2,98.2,52.2,5,0.5,99.9,17,0.27,1,25,59.75,0.002978,2025-10-27
342,Household,Value,6.88,0,0,5,135.4,46.4,7,1.5,141.1,27,-0.117,0,47,323.36,0.003967,2025-10-27
343,Personal Care,Mainstream,5.34,0,0,4,94.2,6.4,7,1.5,256.0,34,0.031,0,17,90.78,0.00079,2025-10-27
344,Cereal,Value,4.06,0,0,4,160.7,3.9,7,1.5,258.5,27,-0.191,0,79,320.74,0.003639,2025-10-27
345,Personal Care,Mainstream,5.76,0,0,5,132.0,54.9,10,4.5,97.7,11,0.277,0,15,86.4,0.001828,2025-10-27
346,Personal Care,Value,3.88,1,0,5,155.8,8.3,6,0.5,267.0,43,-0.247,1,198,768.24,0.008827,2025-10-27
347,Household,Premium,8.07,0,0,5,137.5,23.5,5,0.5,197.2,29,-0.216,0,60,484.2,0.003622,2025-10-27
348,Snacks,Premium,4.81,0,1,5,52.3,36.6,6,0.5,186.4,23,-0.095,0,0,0.0,0.0,2025-10-27
349,Cereal,Value,3.57,1,0,3,176.7,12.7,4,1.5,212.7,46,0.198,1,59,210.63,0.003303,2025-10-27
350,Beverages,Value,2.84,0,0,5,148.0,13.5,4,1.5,274.2,23,0.143,1,114,323.76,0.004949,2025-10-27
351,Cereal,Value,4.93,0,0,6,115.9,28.0,7,1.5,223.1,9,0.018,1,73,359.89,0.003895,2025-10-27
352,Beverages,Premium,3.6,0,0,5,54.8,21.7,4,1.5,155.8,52,0.153,0,1,3.6,7.6e-05,2025-10-27
353,Cereal,Value,4.37,0,0,4,55.9,40.6,8,2.5,112.6,20,-0.017,0,1,4.37,0.000106,2025-10-27
354,Cereal,Mainstream,5.58,0,1,1,122.1,4.5,8,2.5,424.9,47,0.063,5,130,725.4,0.003643,2025-10-27
355,Snacks,Mainstream,3.33,0,0,3,92.4,29.3,10,4.5,225.3,27,0.248,0,12,39.96,0.000634,2025-10-27
356,Cereal,Mainstream,5.44,1,0,1,131.4,10.5,2,3.5,188.6,13,-0.037,3,58,315.52,0.00366,2025-10-27
357,Personal Care,Mainstream,5.13,0,0,1,85.9,36.4,4,1.5,174.6,20,-0.115,0,6,30.78,0.000409,2025-10-27
358,Personal Care,Mainstream,5.23,0,1,3,106.9,7.0,8,2.5,444.8,48,0.071,1,90,470.7,0.002409,2025-10-27
359,Snacks,Premium,4.03,0,0,3,58.2,11.9,5,0.5,221.8,50,0.111,0,0,0.0,0.0,2025-10-27
360,Cereal,Value,4.39,0,0,4,53.3,48.2,7,1.5,154.6,8,0.017,0,1,4.39,7.7e-05,2025-10-27
361,Household,Premium,9.81,0,0,6,41.3,14.1,8,2.5,235.0,52,0.151,0,0,0.0,0.0,2025-10-27
362,Beverages,Value,2.5,0,0,5,152.9,44.2,9,3.5,138.5,45,-0.03,0,73,182.5,0.006274,2025-10-27
363,Beverages,Mainstream,2.63,1,0,3,113.3,16.4,3,2.5,207.0,34,0.019,0,105,276.15,0.006038,2025-10-27
364,Beverages,Premium,3.35,0,0,3,172.1,14.1,3,2.5,280.5,10,0.056,0,32,107.2,0.001358,2025-10-27
365,Personal Care,Mainstream,5.71,0,0,5,142.4,17.9,5,0.5,253.3,31,0.043,0,97,553.87,0.004559,2025-10-27
366,Snacks,Mainstream,4.2,0,1,2,145.3,52.9,6,0.5,180.0,23,0.242,0,87,365.4,0.005753,2025-10-27
367,Personal Care,Value,4.85,0,0,6,106.4,23.8,10,4.5,246.6,7,0.055,0,45,218.25,0.002172,2025-10-27
368,Personal Care,Mainstream,5.28,1,0,5,152.3,14.6,1,4.5,238.5,52,-0.046,0,91,480.48,0.004542,2025-10-27
369,Snacks,Mainstream,3.77,0,0,5,171.3,32.2,3,2.5,267.9,32,0.079,0,65,245.05,0.002888,2025-10-27
370,Household,Mainstream,6.82,0,0,2,138.3,23.1,10,4.5,246.7,6,0.151,1,33,225.06,0.001592,2025-10-27
371,Personal Care,Mainstream,5.29,0,0,4,45.8,47.4,7,1.5,134.4,18,0.116,0,0,0.0,0.0,2025-10-27
372,Snacks,Mainstream,3.17,0,0,5,127.7,59.4,7,1.5,83.9,44,0.108,0,39,123.63,0.005531,2025-10-27
373,Snacks,Mainstream,4.02,1,1,1,48.1,31.6,3,2.5,169.0,23,-0.225,0,0,0.0,0.0,2025-10-27
374,Snacks,Value,2.3,0,0,2,41.6,27.1,7,1.5,149.8,26,-0.374,0,0,0.0,0.0,2025-10-27
375,Beverages,Mainstream,3.24,0,0,4,133.9,20.6,4,1.5,184.3,8,0.191,0,53,171.72,0.003423,2025-10-27
376,Beverages,Value,2.43,0,0,3,155.2,58.4,8,2.5,122.4,6,0.066,0,57,138.51,0.005546,2025-10-27
377,Household,Premium,8.39,0,0,5,53.8,29.0,1,4.5,192.8,51,-0.003,0,0,0.0,0.0,2025-10-27
378,Snacks,Mainstream,4.13,0,1,3,41.1,10.7,3,2.5,294.7,50,0.104,0,0,0.0,0.0,2025-10-27
379,Snacks,Value,2.76,0,0,6,163.0,58.2,7,1.5,98.0,5,0.289,0,42,115.92,0.005102,2025-10-27
380,Personal Care,Mainstream,5.13,0,0,2,49.8,57.7,7,1.5,97.2,29,0.212,0,0,0.0,0.0,2025-10-27
381,Cereal,Premium,6.16,0,0,3,35.3,26.1,9,3.5,213.9,36,0.144,0,0,0.0,0.0,2025-10-27
382,Household,Value,6.19,0,1,1,138.2,20.9,9,3.5,230.9,46,-0.133,0,95,588.05,0.004899,2025-10-27
383,Personal Care,Value,4.46,1,0,2,157.2,40.8,1,4.5,149.0,30,-0.114,1,55,245.3,0.004393,2025-10-27
384,Snacks,Value,2.53,0,0,2,107.2,49.7,1,4.5,123.8,46,-0.358,0,35,88.55,0.003366,2025-10-27
385,Snacks,Value,2.72,0,0,5,111.0,29.9,4,1.5,154.9,7,0.095,0,54,146.88,0.00415,2025-10-27
386,Household,Mainstream,7.95,0,0,3,80.5,19.8,10,4.5,273.0,1,0.166,0,6,47.7,0.000262,2025-10-27
387,Personal Care,Premium,6.91,0,0,2,65.8,18.1,5,0.5,213.2,25,0.179,0,2,13.82,0.000112,2025-10-27
388,Household,Value,6.22,1,1,2,143.3,19.6,9,3.5,232.9,14,0.101,0,92,572.24,0.004702,2025-10-27
389,Beverages,Mainstream,2.91,0,0,4,157.4,7.1,1,4.5,315.6,40,-0.023,0,79,229.89,0.00298,2025-10-27
390,Household,Value,5.56,0,0,5,78.2,46.7,10,4.5,126.7,18,-0.085,0,1,5.56,9.4e-05,2025-10-27
391,Cereal,Mainstream,5.9,1,0,6,71.1,6.3,1,4.5,300.0,22,-0.124,0,10,59.0,0.000397,2025-10-27
392,Beverages,Mainstream,2.93,1,0,1,70.2,23.9,9,3.5,166.1,28,-0.025,0,5,14.65,0.000358,2025-10-27
393,Cereal,Mainstream,4.77,1,0,6,37.6,50.1,9,3.5,132.7,50,-0.147,0,0,0.0,0.0,2025-10-27
394,Personal Care,Value,5.21,0,0,3,72.2,24.2,3,2.5,272.9,4,0.263,0,10,52.1,0.000436,2025-10-27
395,Beverages,Mainstream,2.78,0,0,5,33.8,17.7,4,1.5,185.9,29,-0.195,0,0,0.0,0.0,2025-10-27
396,Snacks,Premium,4.11,0,0,1,148.3,56.9,6,0.5,108.2,21,-0.03,1,31,127.41,0.003412,2025-10-27
397,Personal Care,Value,4.67,0,0,4,68.4,7.6,8,2.5,244.4,2,-0.29,0,9,42.03,0.000438,2025-10-27
398,Snacks,Value,2.97,0,0,6,133.5,53.1,2,3.5,165.7,43,0.044,0,56,166.32,0.004024,2025-10-27
399,Snacks,Value,3.04,0,0,1,111.5,3.7,3,2.5,357.7,48,-0.0,3,64,194.56,0.00213,2025-10-27
400,Snacks,Mainstream,4.3,0,1,5,155.6,24.8,8,2.5,254.1,10,-0.054,2,153,657.9,0.007169,2025-10-27
401,Snacks,Mainstream,3.61,0,0,1,174.1,37.9,9,3.5,124.7,40,-0.14,0,26,93.86,0.002482,2025-10-27
402,Household,Mainstream,5.51,0,0,6,85.1,22.2,2,3.5,177.0,37,0.0,0,9,49.59,0.000605,2025-10-27
403,Personal Care,Mainstream,5.67,0,1,5,43.3,32.1,9,3.5,235.5,37,-0.082,0,1,5.67,5.1e-05,2025-10-27
404,Beverages,Premium,3.75,0,0,6,142.4,12.2,9,3.5,204.2,24,-0.021,0,76,285.0,0.004431,2025-10-27
405,Household,Premium,8.78,0,0,6,33.2,34.1,9,3.5,132.4,17,0.294,0,0,0.0,0.0,2025-10-27
406,Household,Value,6.09,0,1,2,63.4,8.1,3,2.5,340.8,4,0.026,0,6,36.54,0.00021,2025-10-27
407,Snacks,Mainstream,3.48,0,1,3,38.0,47.8,7,1.5,157.0,2,0.08,0,0,0.0,0.0,2025-10-27
408,Personal Care,Value,4.64,0,0,5,164.7,35.0,2,3.5,168.1,10,-0.07,0,29,134.56,0.002053,2025-10-27
409,Beverages,Mainstream,3.18,0,0,2,30.8,28.9,2,3.5,168.0,28,-0.118,0,0,0.0,0.0,2025-10-27
410,Household,Premium,8.28,0,1,2,103.9,3.3,1,4.5,430.0,8,-0.003,0,49,405.72,0.001356,2025-10-27
411,Personal Care,Mainstream,4.99,0,0,1,93.6,30.0,5,0.5,154.4,36,0.376,0,13,64.87,0.001003,2025-10-27
412,Personal Care,Premium,9.29,0,0,6,127.9,33.8,8,2.5,178.8,33,-0.043,0,51,473.79,0.003396,2025-10-27
413,Beverages,Mainstream,2.78,0,0,2,73.5,15.9,2,3.5,240.2,18,0.054,0,10,27.8,0.000496,2025-10-27
414,Household,Mainstream,7.06,0,0,3,161.1,40.7,2,3.5,155.3,5,-0.124,0,31,218.86,0.002376,2025-10-27
415,Beverages,Mainstream,2.57,1,0,3,140.2,4.6,3,2.5,348.5,27,-0.413,3,316,812.12,0.010796,2025-10-27
416,Beverages,Value,2.57,0,0,3,94.8,12.5,2,3.5,232.7,43,-0.118,1,32,82.24,0.001637,2025-10-27
417,Beverages,Value,2.32,0,0,5,83.7,44.3,9,3.5,119.6,21,0.357,0,6,13.92,0.000597,2025-10-27
